OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
205553,4.90E+11,4.90E+11,49,11,126802,1,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,173.5128787,0,173.5128787,173.5128787,1616,498,498,0.599,7,0.014056225,66,0.13253012,425,0.853413655,764,219,200,345,0.286649215,53,0,7,23,23,0,0,7,23,17,0,0,6,0,13,19,21,0.245283019,2.870103958,9.313429713,0.305452831,0,0.040342827,0.132555002,0.132555002,0,0,0.040342827,0.132555002,0.097975436,0,0,0.034579566,0,3.175556789,0,0.106425703,0.902877735,0.616309934,0.895186145,0.596790763,0.297222588,0.233982146,0.235228569,0.002422205,0.063511084,0.129742962,14.41509434,1.49E-06,22.64060991,0,0,22.64060991,132.8334829,0,0,0,143.8509936,36.88487015,-99999,0,0,-99999,-99999,-99999,57734,48175,-99999,-99999,0.005021568,0.5915975,0.004244924,0.651022311,-99999,-99999,-99999,-99999,5,11,17,1,8.666666667,4605.191583,702198.0654
205554,4.90E+11,4.90E+11,49,11,126802,3,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,429.2606374,1.3506486,427.9099888,427.90999,1930,611,601,0.436,0,0,70,0.116472546,531,0.883527454,944,289,219,436,0.306144068,202,0,16,58,73,55,0,16,58,22,55,49,2,0,58,51,93,0.287128713,1.42787038,4.510294326,0.472061893,0,0.037391041,0.135542524,0.170596625,0.128531704,0,0.037391041,0.135542524,0.051412681,0.128531704,0.114510063,0.00467388,0,1.899932273,0,0.336106489,0.924167933,0.796034929,0.861786942,0.74256231,0.550704938,0.576503465,0.612756761,0.684141176,0.189493433,0.352530541,4.673267327,0.025393366,14.08554822,0,0.189351436,13.89619679,65.33411402,0,2.991283292,1.495641646,70.29515736,14.95641646,-99999,0,0,-99999,-99999,-99999,58381,48037,-99999,-99999,0.005077842,0.598227277,0.004232764,0.649157421,-99999,-99999,-99999,-99999,12,17,11,1,8.833333333,7473.38583,1737194.657
205555,4.90E+11,4.90E+11,49,11,126901,1,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,134.2516539,0,134.2516539,134.2516539,1049,428,428,0.562,28,0.065420561,183,0.427570093,217,0.507009346,598,145,193,260,0.242474916,337,11,151,35,109,31,11,42,35,37,31,46,26,109,112,76,149,0.332344214,3.188042661,7.813684,2.510211161,0.081935676,1.124753369,0.260704423,0.811908061,0.230909632,0.081935676,0.312845308,0.260704423,0.275601819,0.230909632,0.342640099,0.193666143,0.811908061,5.698253822,0,0.787383178,0.802267187,0.802267187,0.91517566,0.91517566,0.700349663,0.6978693,0.756603182,0.869005929,0.486291486,0.720855615,1.774480712,0.460943081,14.49193855,0,0.926727588,13.56521097,39.73910075,0,14.30149979,4.767166597,23.83583298,9.534333193,437.21,0,0,6,28.60299958,0.005719733,66752,55095,50262,29694,0.005805932,0.684004509,0.004854678,0.744537088,0.006248691,0.37238007,0.005316337,0.373565821,16,20,8,16,14,3103.941398,543308.9862
205556,4.90E+11,4.90E+11,49,11,126901,3,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,125.336533,0,125.336533,122.08538,1171,385,385,0.499,0,0,126,0.327272727,259,0.672727273,471,115,156,200,0.244161359,207,0,15,0,81,111,0,5,0,9,111,69,3,10,121,39,47,0.584541063,3.15353075,9.591648074,1.695534715,0,0.122864834,0,0.663470106,0.909199775,0,0.040954945,0,0.073718901,0.909199775,0.565178238,0.024572967,0.08190989,4.849065465,0,0.537662338,0.811492796,0.553930009,0.633112311,0.545523861,0.691748216,0.606295671,0.674978513,0.655630082,0.300435414,0.610619469,2.275362319,0.279329743,19.95797372,0,1.606172076,18.35180165,93.6435668,0,20.42501048,10.21250524,66.38128406,25.5312631,451.96,0,0,5,25.5312631,0.004269855,69716,57062,49445,30588,0.006063734,0.714376473,0.005027999,0.771118529,0.006147119,0.366327098,0.005476396,0.384812802,16,10,14,16,14.33333333,3384.476649,507230.1895
205557,4.90E+11,4.90E+11,49,11,126901,4,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,105.6330261,0,105.6330261,105.44533,1089,421,407,0.589,0,0,249,0.611793612,158,0.388206388,390,97,119,174,0.248717949,1155,382,110,25,506,132,382,110,25,180,132,3,323,0,331,452,372,0.286580087,3.992590284,10.32762665,10.95354341,3.622730376,1.043194611,0.237089684,4.79869521,1.251833533,3.622730376,1.043194611,0.237089684,1.707045727,1.251833533,0.028450762,3.063198721,0,14.9461337,0,2.837837838,0.7967399,0.7967399,0.813106514,0.760892858,0.849348079,0.735090848,0.812772593,0.426778806,0.970588235,0.504854369,0.337662338,0.515644522,17.68270911,0,4.224032586,13.45867652,94.9642396,0,24.23484486,6.058711216,109.0568019,0,537.79,0,0,3.67,22.23547016,0.003370064,73039,60101,50683,29352,0.006352761,0.748427093,0.00529578,0.812186651,0.00630103,0.375499167,0.005255106,0.369263285,20,18,14,15,16,3778.565589,427492.1243
205558,4.90E+11,4.90E+11,49,49,1503,1,482,"Salt Lake City-Provo-Orem, UT",39340,"Provo-Orem, UT",601388,231279,261327,295.4646359,0,295.4646359,295.46464,2296,734,725,0.439,89,0.122758621,191,0.263448276,445,0.613793103,790,240,224,326,0.303797468,1243,208,197,240,534,64,208,197,240,294,64,0,240,0,444,428,371,0.357200322,2.484222816,7.770811424,4.206933188,0.703975948,0.666746451,0.81227994,1.807322866,0.216607984,0.703975948,0.666746451,0.81227994,0.995042926,0.216607984,0,0.81227994,0,6.691156004,0,1.714482759,0.885002183,0.885002183,0.959914436,0.827114274,0.869383975,0.728138613,0.77462792,0.506414816,0.702458322,0.777176586,0.635559131,0.694584906,20.23505506,0,4.103939844,16.13111522,110.5133949,0,38.98943765,10.83039935,90.97535452,12.99647922,1070.21,0,0,1,2.16607987,0.00043554,42692,34795,529,336,0.003124616,0.602679391,0.002701402,0.527308823,8.67E-05,0.007443052,7.92E-05,0.007529918,20,19,15,13,15.83333333,4739.746885,1195729.262
205559,4.90E+11,4.90E+11,49,9,960100,1,,,,,0,0,0,461191.3808,15129.9414,446061.4393,75728.15112,612,1235,145,0.575,7,0.048275862,16,0.110344828,122,0.84137931,341,124,106,111,0.363636364,270,34,64,22,66,84,34,0,22,15,84,51,0,64,108,102,60,0.4,0.016308334,0.008081539,0.003565385,0.000448974,0.000845128,0.000290513,0.000871539,0.001109231,0.000448974,0,0.000290513,0.000198077,0.001109231,0.000673462,0,0.000845128,0.019873719,0,1.862068966,0.940748026,0.940748026,0.91814107,0.791120079,0.910911397,0.758343803,0.827998137,0.467731209,0,0,1.262962963,0.76877037,0.893040129,0.063527083,0.059545538,0.769967509,0.573191712,0.110478054,0.083217236,0.00860868,0.625564049,0.091825915,-99999,0,0,-99999,-99999,-99999,270,341,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,19,1,1,7.166666667,271465.9466,1866416162
205560,4.90E+11,4.90E+11,49,11,126901,6,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,254.6639781,0,254.6639781,254.6639781,708,228,228,0.634,49,0.214912281,41,0.179824561,138,0.605263158,384,90,128,166,0.234375,2063,367,224,305,1019,148,367,217,305,576,148,163,280,7,529,698,836,0.256422685,0.89529741,2.780134062,8.100870863,1.441114691,0.879590438,1.197656623,4.001351144,0.581157968,1.441114691,0.852103237,1.197656623,2.261803983,0.581157968,0.640059113,1.099488047,0.027487201,8.996168273,0,9.048245614,0.850142427,0.850142427,0.89580289,0.89580289,0.868481513,0.619011735,0.656111733,0.387908097,0.511006857,0.313853698,0.186136694,0.443142759,22.49665562,4.36752952,2.712272631,15.41685347,94.70424588,5.026231073,35.18361751,5.026231073,95.49839039,2.513115537,1131.91,0,0.185516747,3.67,9.22313402,0.005183616,81031,65944,16230,13107,0.007047886,0.83032073,0.005810634,0.891147178,0.002017752,0.12024449,0.002346643,0.164892814,20,20,14,13,15.66666667,6009.455472,1030613.927
205561,4.90E+11,4.90E+11,49,11,126902,1,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,171.7589629,0,171.7589629,163.76768,1730,552,552,0.482,14,0.025362319,143,0.259057971,395,0.71557971,659,156,193,310,0.236722307,140,17,14,17,58,34,17,14,17,50,34,2,6,0,66,42,32,0.471428571,3.370628441,10.56374493,0.854869532,0.103805586,0.085486953,0.103805586,0.354160235,0.207611172,0.103805586,0.085486953,0.103805586,0.305310547,0.207611172,0.012212422,0.036637266,0,4.225497974,0,0.253623188,0.901609938,0.901609938,0.847637227,0.79320618,0.444905266,0.591208727,0.646044494,0.529057752,0.14973262,0.350438048,4.707142857,0.024547559,20.57070082,0,2.152215544,18.41848528,103.1324346,0,18.63075991,3.726151982,108.0584075,14.90460793,586.07,0,0,2.33,8.681934118,0.001346821,65001,53566,21480,9744,0.005653634,0.666062097,0.00471995,0.723874647,0.002670444,0.159140582,0.00174454,0.122584541,8,19,14,15,14.16666667,3906.199552,695097.1517
205562,4.90E+11,4.90E+11,49,11,126902,2,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,144.8544678,0,144.8544678,144.8544678,1091,419,374,0.44,13,0.034759358,107,0.286096257,254,0.679144385,556,140,179,237,0.251798561,230,138,3,63,26,0,138,3,63,21,0,0,5,0,97,72,61,0.42173913,2.892558347,7.531697272,1.587800525,0.952680315,0.020710442,0.434919274,0.179490494,0,0.952680315,0.020710442,0.434919274,0.144973091,0,0,0.034517403,0,4.480358872,0,0.614973262,0.695546481,0.599111129,0.633496207,0.490310881,0.640985479,0.565841985,0.589244585,0.966138504,0.348221045,0.58524173,2.417391304,0.242345398,17.17916953,0,0.315925524,16.863244,78.08333545,0,17.67291019,4.418227547,66.27341321,17.67291019,819.42,0,0,5,22.09113774,0.004582951,69616,56821,51137,30669,0.006055036,0.713351778,0.005006764,0.767861728,0.006357473,0.378862752,0.005490898,0.385831824,14,8,12,14,12.33333333,3267.582672,586219.0719
205563,4.90E+11,4.90E+11,49,11,126902,3,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,288.9476205,0,288.9476205,288.9476205,3438,1139,1065,0.639,31,0.029107981,261,0.245070423,773,0.725821596,1141,250,363,528,0.219106047,1273,481,82,46,416,248,481,82,46,155,248,76,185,0,489,426,358,0.384131972,3.941890914,11.89835028,4.405642787,1.664661571,0.283788459,0.159198404,1.439707305,0.858287047,1.664661571,0.283788459,0.159198404,0.536429405,0.858287047,0.26302345,0.640254451,0,8.347533701,0,1.195305164,0.837893582,0.837893582,0.867459232,0.811755315,0.794436818,0.792747826,0.875364287,0.516728432,0.540437274,0.945318973,0.896307934,0.901502858,18.55091615,0.129452919,3.193888911,15.22757432,117.4402473,0,28.7941461,8.859737262,117.3915187,11.07467158,56.33,0,0,5,11.07467158,0.001454334,82927,66594,40832,21464,0.007212796,0.84974895,0.005867908,0.89993108,0.005076331,0.302515281,0.003842859,0.27002818,19,19,16,20,18.33333333,5056.649495,1169353.447
205564,4.90E+11,4.90E+11,49,11,127002,1,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,3251.030207,40.7309756,3210.299231,3088.58683,6681,2263,2221,0.594,77,0.034669068,589,0.265195858,1555,0.700135074,2897,713,977,1207,0.246116672,13623,697,365,8656,3673,232,697,365,8656,3044,232,469,160,0,2486,4746,6391,0.182485502,0.732697549,2.163125199,4.410755064,0.22566955,0.118177024,2.802576219,1.189217012,0.075115259,0.22566955,0.118177024,2.802576219,0.985564003,0.075115259,0.151849382,0.051803627,0,5.143452613,0,6.133723548,0.596476965,0.596476965,0.570233853,0.533616272,0.686872515,0.661432655,0.598008269,0.429573987,0.658096927,0.350726392,0.212655069,0.455051385,10.41489231,3.008924464,1.871745394,5.534222454,28.45282431,1.993583632,8.572409616,1.794225268,24.52107867,4.585242353,-99999,0,0,5.33,1.062580076,0.000797785,83041,62665,-99999,-99999,0.007222711,0.850917102,0.005521706,0.846835768,-99999,-99999,-99999,-99999,16,9,7,1,6.833333333,17977.24167,13156742.34
205565,4.90E+11,4.90E+11,49,11,127003,1,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,559.6585197,2.300501,557.3580187,557.35802,2677,841,841,0.569,0,0,124,0.14744352,717,0.85255648,1605,382,426,797,0.238006231,196,2,30,77,25,62,2,10,77,24,62,0,1,20,66,67,63,0.336734694,1.508904456,4.803016919,0.351659065,0.003588358,0.053825367,0.138151775,0.044854473,0.111239092,0.003588358,0.017941789,0.138151775,0.043060294,0.111239092,0,0.001794179,0.035883578,1.860563521,0,0.233055886,0.82504724,0.82504724,0.743461559,0.695720156,0.41063239,0.469433746,0.488391102,0.227449747,0.136442743,0.217656857,8.18877551,0.000755013,14.85739541,2.509027278,0.055333559,12.29303457,52.84129592,2.296548999,0,1.1482745,62.00682298,10.3344705,-99999,0,0,1,1.1482745,0.000373552,68388,56061,-99999,-99999,0.005948228,0.700768521,0.004939797,0.757591319,-99999,-99999,-99999,-99999,8,15,10,1,7.5,6078.265665,2264903.397
205566,4.90E+11,4.90E+11,49,11,127004,1,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,943.4791968,0.4591118,943.020085,923.72841,3414,970,970,0.575,0,0,249,0.256701031,721,0.743298969,1918,507,537,874,0.264337852,1423,151,15,903,353,1,151,15,903,137,1,136,80,0,307,469,647,0.215741391,1.050092202,3.695891523,1.540496086,0.163467961,0.016238539,0.97756006,0.382146956,0.001082569,0.163467961,0.016238539,0.97756006,0.148311991,0.001082569,0.147229422,0.086605542,0,2.590588288,0,1.467010309,0.575078867,0.575078867,0.612201931,0.572889368,0.683965949,0.666277578,0.630985306,0.71199324,0.588381228,0.851840766,1.347856641,0.706200109,12.09343224,0.69256473,0.465919007,10.9349485,56.57940997,1.357341185,0,0,70.58174164,9.501388298,-99999,0,0.008938006,-99999,-99999,-99999,62917,48859,-99999,-99999,0.005472373,0.64470745,0.004305195,0.660265679,-99999,-99999,-99999,-99999,16,11,10,1,8.166666667,8080.000592,3818207.092
205567,4.90E+11,4.90E+11,49,11,127004,2,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,509.4018391,0,509.4018391,509.4018391,2374,726,726,0.626,11,0.015151515,95,0.130853994,620,0.85399449,1227,315,346,566,0.256723716,474,7,7,358,84,18,7,7,358,82,18,0,2,0,58,140,276,0.122362869,1.425200979,4.660367941,0.930503119,0.013741607,0.013741607,0.702785056,0.164899287,0.035335561,0.013741607,0.013741607,0.702785056,0.160973113,0.035335561,0,0.003926173,0,2.355704098,0,0.652892562,0.476780728,0.476780728,0.439394085,0.378605744,0.543619302,0.566187374,0.522539431,0.41866018,0.332865169,0.557319224,2.588607595,0.204209757,12.62673339,0.106743104,0.81129474,11.70869555,64.10404811,1.256375519,2.512751038,1.256375519,84.17715978,5.025502076,965.61,0.15996634,0.434056479,4,5.025502076,0.00168492,79650,62912,44118,16962,0.00692777,0.81616969,0.00554347,0.850173651,0.005484854,0.32686053,0.003036832,0.2133907,11,5,11,13,10.66666667,6684.746269,2061520.668
205568,4.90E+11,4.90E+11,49,11,127004,3,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,117.9880261,0,117.9880261,117.9880261,908,264,264,0.736,20,0.075757576,52,0.196969697,192,0.727272727,400,88,100,212,0.22,332,16,46,15,244,11,16,29,15,153,11,91,0,17,53,96,183,0.159638554,2.237515185,7.695696165,2.813844853,0.135606981,0.38987007,0.127131545,2.068006458,0.093229799,0.135606981,0.245787653,0.127131545,1.296741755,0.093229799,0.771264704,0,0.144082417,5.051360038,0,1.257575758,0.558675997,0.558675997,0.758440221,0.709736963,0.662753843,0.518716999,0.567670639,0.516526479,0.535483871,0.907103825,1.204819277,0.814794555,19.60253682,6.346022516,0.643278201,12.61323611,30.75023899,5.424279235,0,0,37.96995465,5.424279235,633.01,0.373813562,0.996688373,4,21.69711694,0.004405286,70154,55693,50820,29671,0.00610183,0.718864638,0.00490737,0.752618279,0.006318063,0.376514169,0.005312219,0.373276469,15,16,8,14,12.5,3021.306366,477492.1376
205569,4.90E+11,4.90E+11,49,47,968301,2,,,46860,"Vernal, UT",36323,11750,14313,1141.9173,0,1141.9173,1085.07576,2585,1077,868,0.497,44,0.050691244,416,0.479262673,408,0.470046083,1115,306,360,449,0.274439462,895,227,83,75,266,244,227,68,75,67,244,120,79,15,405,295,195,0.452513966,0.992557423,2.382322134,0.824827199,0.209201982,0.076492355,0.069119598,0.245144173,0.224869091,0.209201982,0.062668435,0.069119598,0.061746841,0.224869091,0.110591356,0.072805976,0.01382392,1.817384622,0,1.031105991,0.926517389,0.926517389,0.890669865,0.890669865,0.809279672,0.78616933,0.861321581,0.546442394,0.514367816,0.890547264,1.245810056,0.782070761,9.657486888,0,1.110531983,8.546954905,42.23577313,0,7.846452631,3.362765413,35.30903684,10.08829624,-99999,0,0,-99999,-99999,-99999,4281,4382,-99999,-99999,0.089825636,0.991890639,0.083342843,1,-99999,-99999,-99999,-99999,19,20,9,1,9.833333333,9730.148801,4621277.88
205570,4.90E+11,4.90E+11,49,11,127004,4,482,"Salt Lake City-Provo-Orem, UT",36260,"Ogden-Clearfield, UT",652744,232494,284177,114.6973954,0,114.6973954,109.8997,1200,392,392,0.651,21,0.053571429,54,0.137755102,317,0.808673469,444,108,131,205,0.243243243,140,0,33,9,10,88,0,0,9,6,88,0,4,33,56,64,20,0.4,3.566888718,10.91904709,1.273888828,0,0.300273795,0.081892853,0.090992059,0.80073012,0,0,0.081892853,0.054595235,0.80073012,0,0.036396824,0.300273795,4.840777545,0,0.357142857,0.719485814,0.619731348,0.649600324,0.502775081,0.521183724,0.497008747,0.545068124,0.976300548,0.208955224,0.479452055,3.171428571,0.114014622,24.85644778,8.733377181,0.04377989,16.0792907,68.85038647,5.57990003,0,0,94.85830051,5.57990003,-99999,0,0.05392183,-99999,-99999,-99999,85052,66437,-99999,-99999,0.007397623,0.871523722,0.005854074,0.89780943,-99999,-99999,-99999,-99999,11,8,11,1,7.166666667,3431.100888,464174.3956
205571,4.90E+11,4.90E+11,49,7,300,2,,,39220,"Price, UT",20356,7628,9580,555.7750961,0,555.7750961,550.75132,1223,453,382,0.531,29,0.07591623,68,0.178010471,285,0.746073298,539,172,201,166,0.319109462,198,21,75,23,79,0,21,2,23,55,0,9,15,73,75,66,57,0.378787879,0.822512781,2.220602939,0.359508898,0.038129732,0.136177613,0.041761135,0.143440419,0,0.038129732,0.003631403,0.041761135,0.099863583,0,0.016341314,0.027235523,0.13254621,1.182021679,0,0.518324607,0.881747321,0.759495802,0.819217808,0.766611715,0.65813971,0.557144193,0.600484023,0.725747507,0.278676988,0.537313433,2.722222222,0.178668665,14.84277701,3.001872457,0.105035145,11.73586941,57.97568158,6.909269643,0,0,43.75870774,28.78862351,-99999,0,0,-99999,-99999,-99999,2726,2973,-99999,-99999,0.087098217,0.879638593,0.083483096,0.91252302,-99999,-99999,-99999,-99999,15,18,10,1,9.166666667,8025.846993,2249191.181
205572,4.91E+11,4.91E+11,49,53,271300,3,,,41100,"St. George, UT",160537,63522,60605,129.9244387,0,129.9244387,129.9244387,1295,516,435,0.564,27,0.062068966,150,0.344827586,258,0.593103448,505,183,231,91,0.362376238,1104,2,67,14,1021,0,2,5,14,8,0,0,1013,62,136,481,487,0.123188406,3.97153919,9.967331881,8.497246638,0.015393563,0.515684352,0.107754939,7.858413784,0,0.015393563,0.038483907,0.107754939,0.061574251,0,0,7.796839533,0.477200445,12.46878583,0,2.537931034,0.223008059,0.192088687,0.205172965,0.17678814,0.507762135,0.24303958,0.266899488,0.427366736,0.920383493,0.62771908,0.457427536,0.58125108,22.47744813,2.007653211,0,20.46979492,83.76068513,0,0,0,59.11128096,44.33346072,-99999,0,0,-99999,-99999,-99999,18416,12720,-99999,-99999,0.032293135,0.989947858,0.02719227,0.99733417,-99999,-99999,-99999,-99999,10,2,13,1,6.666666667,3504.968706,525795.6914
205573,4.91E+11,4.91E+11,49,53,271300,1,,,41100,"St. George, UT",160537,63522,60605,102.8865096,0,102.8865096,102.8865096,1499,355,331,0.744,22,0.066465257,98,0.296072508,211,0.637462236,447,169,181,97,0.378076063,407,14,2,17,315,59,14,2,17,30,59,109,176,0,164,141,102,0.402948403,3.450403764,14.56945139,3.95581502,0.136072261,0.019438894,0.165230603,3.061625875,0.573447386,0.136072261,0.019438894,0.165230603,0.291583417,0.573447386,1.059419747,1.710622711,0,7.406218784,0,1.229607251,0.467839486,0.467839486,0.751423557,0.703170874,0.615643321,0.570433981,0.62706406,0.490576567,0.427072403,0.953161593,1.098280098,0.906394989,18.02057318,3.54135878,0,14.4792144,53.9250483,0,0,0,43.54312356,24.88178489,-99999,0,0,-99999,-99999,-99999,18437,12555,-99999,-99999,0.03232996,0.991076708,0.02683954,0.984397052,-99999,-99999,-99999,-99999,14,16,10,1,8.666666667,2738.571602,416377.2427
205574,4.91E+11,4.91E+11,49,53,271400,2,,,41100,"St. George, UT",160537,63522,60605,110.1238215,0,110.1238215,110.1238215,895,424,298,0.495,17,0.05704698,168,0.563758389,113,0.379194631,514,170,229,115,0.3307393,153,25,2,55,71,0,25,2,55,3,0,0,68,0,48,77,28,0.31372549,3.850211464,8.127215237,1.389345175,0.227017185,0.018161375,0.499437808,0.644728806,0,0.227017185,0.018161375,0.499437808,0.027242062,0,0,0.617486744,0,5.239556639,0,0.513422819,0.776722567,0.669032403,0.719502305,0.556877539,0.624952901,0.556862749,0.574462537,0.866446059,0.291984733,0.458770615,3.359477124,0.094469606,18.48522485,0,0.009886281,18.47533857,79.42768314,0,0,0,5.811639946,75.55131929,-99999,0,0,-99999,-99999,-99999,17183,12038,-99999,-99999,0.030131024,0.923668226,0.02573432,0.94386075,-99999,-99999,-99999,-99999,14,10,12,1,8.333333333,2700.423212,445663.3609
205575,4.91E+11,4.91E+11,49,53,271800,2,,,41100,"St. George, UT",160537,63522,60605,110.9647028,0,110.9647028,110.9647028,693,320,296,0.385,0,0,139,0.469594595,157,0.530405405,353,118,125,110,0.33427762,688,80,39,40,529,0,80,39,40,220,0,37,272,0,286,264,138,0.415697674,2.88379991,6.245229181,6.200169808,0.720949978,0.351463114,0.360474989,4.767281727,0,0.720949978,0.351463114,0.360474989,1.982612438,0,0.333439365,2.451229924,0,9.083969718,0,2.324324324,0.56292118,0.484873913,0.818727459,0.705459927,0.718995899,0.417365813,0.451142993,0.439279538,0.996379435,0.678194044,0.513081395,0.61451705,30.99898626,2.670365479,2.1205462,26.20807458,228.8871989,0,17.30279946,5.767599821,299.9151907,11.53519964,-99999,0,0,-99999,-99999,-99999,17154,12079,-99999,-99999,0.030080172,0.922109337,0.025821968,0.947075427,-99999,-99999,-99999,-99999,17,16,20,1,12.5,3271.223569,449064.0414
205576,4.91E+11,4.91E+11,49,53,270100,5,,,41100,"St. George, UT",160537,63522,60605,82296.52848,0,82296.52848,32139.66836,3824,835,597,0.405,20,0.033500838,98,0.164154104,479,0.802345059,899,271,350,278,0.301446051,565,17,18,475,47,8,17,6,475,31,8,0,16,12,148,258,159,0.261946903,0.025980355,0.118980693,0.017579522,0.000528941,0.000560056,0.014779244,0.001462367,0.000248914,0.000528941,0.000186685,0.014779244,0.00096454,0.000248914,0,0.000497827,0.00037337,0.043559877,0,0.94639866,0.390339341,0.390339341,0.360681496,0.337520324,0.557123398,0.585463657,0.502224024,0.344471492,0.257461836,0.771857923,1.591150442,0.55368993,0.826713707,0.123452106,0.054959046,0.648302554,0.941275184,0.171088626,0.10887458,0.05443729,0.754345306,0.311070229,-99999,0,0,-99999,-99999,-99999,576,935,-99999,-99999,0.001010037,0.030962748,0.001998803,0.073310334,-99999,-99999,-99999,-99999,12,4,1,1,3.333333333,93015.79402,333049496.5
